LapNumber,TrackTemp,AirTemp,Pressure,Humidity,Rainfall,WindSpeed,WindDirection
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
22.0,20.0,14.4,1009.1,77.0,False,0.9,181
